Pollutant,Site,Hour,NIsize,simTr,N,RMSE,MAE,MAPE,IA
PM10,Warsaw,1,70,0.020000,25,13.802,9.47101,34.4385,0.817924
PM10,Warsaw,1,70,0.020000,30,13.7225,9.38344,34.6762,0.822602
PM10,Warsaw,1,70,0.020000,35,13.9333,9.41662,34.2896,0.818397
PM10,Warsaw,1,70,0.020000,40,13.8756,9.44497,34.1646,0.816392
PM10,Warsaw,1,70,0.020000,45,13.6974,9.40148,34.3415,0.820188
PM10,Warsaw,1,70,0.020000,50,13.6341,9.3046,34.1691,0.817452
PM10,Warsaw,1,70,0.020000,55,13.9341,9.4925,34.5628,0.80887
PM10,Warsaw,1,70,0.020000,60,13.7761,9.43842,34.3415,0.815782
PM10,Warsaw,1,75,0.020000,1,19.4235,12.8962,46.7351,0.656991
PM10,Warsaw,1,75,0.020000,5,14.9099,10.1887,37.5074,0.784341
PM10,Warsaw,1,75,0.020000,10,14.055,9.92369,36.9996,0.805386
PM10,Warsaw,1,75,0.020000,15,14.1815,9.74024,36.1696,0.802901
PM10,Warsaw,1,75,0.020000,20,13.8283,9.61422,35.6267,0.807273
PM10,Warsaw,1,75,0.020000,25,13.7684,9.74355,36.5361,0.813287
PM10,Warsaw,1,75,0.020000,30,13.4474,9.49164,35.4672,0.818644
PM10,Warsaw,1,75,0.020000,35,13.6346,9.57276,35.8298,0.817976
PM10,Warsaw,1,75,0.020000,40,13.4396,9.46442,35.4435,0.813238
PM10,Warsaw,1,75,0.020000,45,13.5338,9.52064,35.7885,0.811348
PM10,Warsaw,1,75,0.020000,50,13.5895,9.54029,35.5472,0.816168
PM10,Warsaw,1,75,0.020000,55,13.4595,9.45672,35.3652,0.815185
PM10,Warsaw,1,75,0.020000,60,13.4635,9.48318,35.3982,0.822082
PM10,Warsaw,1,80,0.020000,1,21.8457,13.5841,47.0916,0.638085
PM10,Warsaw,1,80,0.020000,5,14.9473,10.1937,36.7741,0.792233
PM10,Warsaw,1,80,0.020000,10,14.8131,9.95935,35.5043,0.78904
PM10,Warsaw,1,80,0.020000,15,14.6048,9.91768,35.3396,0.791002
PM10,Warsaw,1,80,0.020000,20,14.0847,9.71326,34.7475,0.808414
PM10,Warsaw,1,80,0.020000,25,13.5791,9.48016,34.2819,0.817368
PM10,Warsaw,1,80,0.020000,30,13.9128,9.56201,34.5796,0.81169
PM10,Warsaw,1,80,0.020000,35,13.9407,9.57896,34.4978,0.804252
PM10,Warsaw,1,80,0.020000,40,13.6594,9.49357,34.545,0.814206
PM10,Warsaw,1,80,0.020000,45,13.8444,9.50024,34.3126,0.8114
PM10,Warsaw,1,80,0.020000,50,13.7432,9.53194,34.3102,0.813276
PM10,Warsaw,1,80,0.020000,55,13.6506,9.45267,34.1985,0.81356
PM10,Warsaw,1,80,0.020000,60,13.9837,9.55225,34.3864,0.80891
