Pollutant,Site,Hour,NIsize,simTr,N,RMSE,MAE,MAPE,IA
PM10,Warsaw,1,75,0.020000,25,7.04998,5.24222,21.3695,0.932516
PM10,Warsaw,1,75,0.020000,30,7.18464,5.38877,22.0705,0.93028
PM10,Warsaw,1,75,0.020000,35,7.12332,5.29258,21.2963,0.931432
PM10,Warsaw,1,75,0.020000,40,7.16252,5.27176,21.3506,0.929729
PM10,Warsaw,1,75,0.020000,50,7.08777,5.30199,21.5281,0.932401
PM10,Warsaw,1,75,0.020000,55,7.13682,5.28805,21.3003,0.93105
PM10,Warsaw,1,75,0.020000,60,7.08293,5.27482,21.3985,0.932074
PM10,Warsaw,1,80,0.020000,1,7.54907,5.65424,24.323,0.925487
PM10,Warsaw,1,80,0.020000,5,7.36195,5.46087,23.1537,0.921247
PM10,Warsaw,1,80,0.020000,10,7.5138,5.41636,22.8523,0.915351
PM10,Warsaw,1,80,0.020000,15,7.34978,5.40036,22.9487,0.921058
PM10,Warsaw,1,80,0.020000,20,7.2071,5.37251,22.9188,0.925428
PM10,Warsaw,1,80,0.020000,25,7.18877,5.32042,22.5669,0.924881
PM10,Warsaw,1,80,0.020000,30,7.33052,5.39224,22.8508,0.920566
PM10,Warsaw,1,80,0.020000,35,7.15883,5.33063,22.3615,0.926775
PM10,Warsaw,1,80,0.020000,40,7.31048,5.36063,22.6669,0.921421
PM10,Warsaw,1,80,0.020000,50,7.18823,5.3398,22.6846,0.924591
PM10,Warsaw,1,80,0.020000,55,7.3396,5.41619,23.0038,0.921247
PM10,Warsaw,1,80,0.020000,60,7.18096,5.35493,22.7774,0.925652
