42.1,48.1,44.8,4.0,5.7,2.3,22.9
48.1,44.8,22.9,5.0,8.0,2.3,31.3
44.8,22.9,31.3,6.0,11.0,2.0,23.8
22.9,31.3,23.8,7.0,9.7,1.7,32.1
31.3,23.8,32.1,8.0,8.1,1.7,30.0
23.8,32.1,30.0,9.0,10.5,1.3,22.0
32.1,30.0,22.0,10.0,9.1,1.3,24.8
30.0,22.0,24.8,11.0,5.8,2.3,29.1
22.0,24.8,29.1,12.0,2.0,1.3,17.3
24.8,29.1,17.3,13.0,4.0,3.3,16.2
29.1,17.3,16.2,14.0,6.5,2.7,29.4
17.3,16.2,29.4,15.0,7.0,3.0,36.3
16.2,29.4,36.3,16.0,5.2,3.0,18.2
29.4,36.3,18.2,17.0,5.5,2.3,24.1
36.3,18.2,24.1,18.0,3.0,2.3,39.9
18.2,24.1,39.9,19.0,1.9,1.0,21.3
24.1,39.9,21.3,20.0,2.3,3.0,21.0
39.9,21.3,21.0,21.0,3.2,1.0,22.1
21.3,21.0,22.1,22.0,2.9,3.3,22.4
21.0,22.1,22.4,23.0,4.1,1.7,8.1
22.1,22.4,8.1,24.0,5.4,3.0,6.9
22.4,8.1,6.9,25.0,3.1,2.0,20.4
8.1,6.9,20.4,26.0,-1.0,2.3,14.1
6.9,20.4,14.1,27.0,0.6,2.0,18.3
20.4,14.1,18.3,28.0,0.5,3.7,21.1
14.1,18.3,21.1,29.0,1.0,2.0,23.7
18.3,21.1,23.7,30.0,1.4,2.0,13.8
21.1,23.7,13.8,31.0,5.9,5.3,10.9
23.7,13.8,10.9,1.0,7.3,3.7,14.7
13.8,10.9,14.7,2.0,5.8,3.3,16.5
10.9,14.7,16.5,3.0,4.3,3.0,15.9
14.7,16.5,15.9,4.0,3.7,3.3,10.9
16.5,15.9,10.9,5.0,5.6,3.0,17.0
15.9,10.9,17.0,6.0,5.6,3.0,13.2
10.9,17.0,13.2,7.0,6.4,1.0,22.4
17.0,13.2,22.4,8.0,4.7,2.0,17.8
13.2,22.4,17.8,9.0,7.7,3.0,12.9
22.4,17.8,12.9,10.0,11.0,3.0,9.2
17.8,12.9,9.2,11.0,8.3,5.3,15.3
12.9,9.2,15.3,12.0,7.1,5.7,16.5
9.2,15.3,16.5,13.0,8.7,6.0,16.0
15.3,16.5,16.0,14.0,8.1,5.3,17.6
16.5,16.0,17.6,15.0,5.3,4.0,28.4
16.0,17.6,28.4,16.0,2.6,1.3,32.5
17.6,28.4,32.5,17.0,4.9,2.3,11.6
28.4,32.5,11.6,18.0,8.2,5.0,11.5
32.5,11.6,11.5,19.0,7.8,5.0,14.2
